ID,Candidate State,Age Range,Residence,Sex,Protected category,TAG,Study area,Study Title,Years Experience,Sector,Last Role,Year of insertion,Year of Recruitment,Recruitment Request,Assumption Headquarters,Job Family Hiring,Job Title Hiring,event_type__val,event_feedback,linked_search__key,Overall,Job Description,Candidate Profile,Years Experience.1,Minimum Ral,Ral Maximum,Study Level,Study Area.1,Akkodis headquarters,Current Ral,Expected Ral,Technical Skills,Standing/Position,Comunication,Maturity,Dynamism,Mobility,English
77,Imported,20 - 25 years,ROME » Rome ~ Lazio,Male,,"BURP, CYBERSECURITY, PYHTON,",Biomedical Engineering,Five-year degree,[0-1],Automotive,Technical Consulting – Homologation Junior Specialist,2021,,,,,,Candidate notification,,RS22.0441,,,,,,,,,,32-34 K,,,,,,,,
77,Imported,20 - 25 years,ROME » Rome ~ Lazio,Male,,"BURP, CYBERSECURITY, PYHTON,",Biomedical Engineering,Five-year degree,[0-1],Automotive,Technical Consulting – Homologation Junior Specialist,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,32-34 K,,1.0,1.0,,,1.0,1.0,1.0
4,In selection,26 - 30 years,TRAPANI » Trapani ~ Sicily,Male,,,Economic - Statistics,Three-year degree,[0],Others,,2022,,,,,,CV request,,,,,,,,,,Automotive Engineering,,,Not available,,,,,,,
4,In selection,26 - 30 years,TRAPANI » Trapani ~ Sicily,Male,,,Economic - Statistics,Three-year degree,[0],Others,,2022,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,Automotive Engineering,,,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,Hired,36 - 40 years,BIELLA » Biella ~ Piedmont,Male,,,Electrical Engineering,Three-year degree,[0-1],,WEB DEVELOPER ,2022,,,,,,CV request,,,,,,,,,,,Milan,30-32 K,,,,2.0,1.0,,,
5,Hired,36 - 40 years,BIELLA » Biella ~ Piedmont,Male,,,Electrical Engineering,Three-year degree,[0-1],,WEB DEVELOPER ,2022,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,Milan,30-32 K,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,,electronic Engineering,Three-year degree,[1-3],,Software Developer,2022,,,,,,Sending SC to customer,,,,,,,26-28K,,,,,- 20 K,28-30 K,,,,,,,
12,In selection,20 - 25 years,TURIN » Turin ~ Piedmont,Male,,,electronic Engineering,Three-year degree,[1-3],,Software Developer,2022,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,26-28K,,,,,- 20 K,28-30 K,1.0,2.0,1.0,1.0,1.0,1.0,1.0
27,Hired,20 - 25 years,GROSS » Turin ~ Piedmont,Female,,,Mechanical engineering,Three-year degree,[0],,,2023,,,Modena,,,Candidate notification,,,,,,,,,,Other scientific subjects,,,,2.0,,,,,,
27,Hired,20 - 25 years,GROSS » Turin ~ Piedmont,Female,,,Mechanical engineering,Three-year degree,[0],,,2023,,,Modena,,,BM interview,KO (mobility),RS22.0441,3 - High,,,,,,,Other scientific subjects,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,Hired,20 - 25 years,GROSS » Turin ~ Piedmont,Female,,,Mechanical engineering,Three-year degree,[0],,,2023,,,Modena,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,Other scientific subjects,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,Hired,31 - 35 years,SESTO FIORENTINO » Florence ~ Tuscany,Male,,,Information Engineering,Five-year degree,[0-1],,,2022,,,,,,CV request,,,,,,,,,,,,,,,,,,,,
47,Hired,31 - 35 years,SESTO FIORENTINO » Florence ~ Tuscany,Male,,,Information Engineering,Five-year degree,[0-1],,,2022,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,Hired,31 - 35 years,SESTO FIORENTINO » Florence ~ Tuscany,Male,,,Information Engineering,Five-year degree,[0-1],,,2022,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,Hired,36 - 40 years,TURIN » Turin ~ Piedmont,Male,,"., INFORMATICS",Mechanical engineering,Three-year degree,[0],,FRESH GRADUATE,2022,,,,,,Contact note,,RS22.1194,,,,,,,,,,,,,1.0,,,,,
74,Hired,36 - 40 years,TURIN » Turin ~ Piedmont,Male,,"., INFORMATICS",Mechanical engineering,Three-year degree,[0],,FRESH GRADUATE,2022,,,,,,BM interview,OK,RS19.0377,2 - Medium,,,,,,,,,,,2.0,2.0,3.0,1.0,2.0,1.0,2.0
74,Hired,36 - 40 years,TURIN » Turin ~ Piedmont,Male,,"., INFORMATICS",Mechanical engineering,Three-year degree,[0],,FRESH GRADUATE,2022,,,,,,BM interview,OK (live),RS23.0337,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0
57,Imported,26 - 30 years,CASALGRASSO » Cuneo ~ Piedmont,Female,,,Automation/Mechatronics Engineering,Five-year degree,[0-1],,Functional Analyst,2021,,,,,,CV request,,,,,,,,,,,,Not available,,2.0,,,,,,
57,Imported,26 - 30 years,CASALGRASSO » Cuneo ~ Piedmont,Female,,,Automation/Mechatronics Engineering,Five-year degree,[0-1],,Functional Analyst,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,3.0
57,Imported,26 - 30 years,CASALGRASSO » Cuneo ~ Piedmont,Female,,,Automation/Mechatronics Engineering,Five-year degree,[0-1],,Functional Analyst,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,Not available,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80,In selection,26 - 30 years,PARTANNA » Trapani ~ Sicily,Female,,,industrial engineering,High school graduation,[0],,V&V,2021,,,,,,BM interview,,RS22.0039,,,,,,,,,,,,,,,,,,
80,In selection,26 - 30 years,PARTANNA » Trapani ~ Sicily,Female,,,industrial engineering,High school graduation,[0],,V&V,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80,In selection,26 - 30 years,PARTANNA » Trapani ~ Sicily,Female,,,industrial engineering,High school graduation,[0],,V&V,2021,,,,,,BM interview,OK (live),RS23.0397,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,In selection,26 - 30 years,SETTIMO TORINESE » Turin ~ Piedmont,Female,,"ADAS, CANALYZER, ELECTRIC, LABVIEW, LABVIEW,ARDUINO, CANALYZER, MATLAB, SOLIDWORKS, CANALYZER, LABVIEW, STAR CCM+, SOLIDWORKS, CREO, HYPERMESH, STARCCM, STAR CCM+,, TEST, VALIDATION, VALIDATION",electronic Engineering,Three-year degree,[+10],,,2021,,,,,,Contact note,,,,,,,,,,,,,,,3.0,4.0,,,2.0,
72,In selection,26 - 30 years,SETTIMO TORINESE » Turin ~ Piedmont,Female,,"ADAS, CANALYZER, ELECTRIC, LABVIEW, LABVIEW,ARDUINO, CANALYZER, MATLAB, SOLIDWORKS, CANALYZER, LABVIEW, STAR CCM+, SOLIDWORKS, CREO, HYPERMESH, STARCCM, STAR CCM+,, TEST, VALIDATION, VALIDATION",electronic Engineering,Three-year degree,[+10],,,2021,,,,,,Candidate notification,,,2 - Medium,,,,,,,,,,,,3.0,2.0,2.0,,1.0,
72,In selection,26 - 30 years,SETTIMO TORINESE » Turin ~ Piedmont,Female,,"ADAS, CANALYZER, ELECTRIC, LABVIEW, LABVIEW,ARDUINO, CANALYZER, MATLAB, SOLIDWORKS, CANALYZER, LABVIEW, STAR CCM+, SOLIDWORKS, CREO, HYPERMESH, STARCCM, STAR CCM+,, TEST, VALIDATION, VALIDATION",electronic Engineering,Three-year degree,[+10],,,2021,,,,,,HR interview,,,2 - Medium,,,,,,,,,,,2.0,3.0,3.0,1.0,3.0,1.0,3.0
72,In selection,26 - 30 years,SETTIMO TORINESE » Turin ~ Piedmont,Female,,"ADAS, CANALYZER, ELECTRIC, LABVIEW, LABVIEW,ARDUINO, CANALYZER, MATLAB, SOLIDWORKS, CANALYZER, LABVIEW, STAR CCM+, SOLIDWORKS, CREO, HYPERMESH, STARCCM, STAR CCM+,, TEST, VALIDATION, VALIDATION",electronic Engineering,Three-year degree,[+10],,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,In selection,26 - 30 years,CASTROCIELO » Frosinone ~ Lazio,Female,,"EXCEL, ORACLE, EXCEL, ORACLE",Other,Three-year degree,[3-5],,Secretary,2022,,RS18.0744 - BM AMAS - Bologna,Turin,Support,Consultant,Contact note,,RS22.1165,,"The consultancy activity is centered on the development, validation and application of qualitative and quantitative analytical methods applied to inorganic matrices. More specifically, the main object of the consultancy will be metallic and ceramic materials in bulk, thin film and powder form. The consultant will therefore mainly deal with: 1- Apply qualitative and quantitative analytical methods already developed internally according to analysis requests received in the laboratory. Sample preparation, analysis execution, data processing and reporting are part of the workflow of this activity. 2- Develop and validate new analytical methods for the identification or quantification of specific analytes according to indications provided by internal staff. Bibliographic research, instrumental development work and statistical and chemometric analysis of data constitute the main activities linked to this point. 3- Support internal staff in the routine maintenance of laboratory instruments, in the management of the instrumental park and in the organization of analytical work. 4- Translate and implement the internal general quality standards for the specific case of laboratory instrumentation and chemical measurement. Evaluate the feasibility of accreditation or certification of specific analysis methods and possibly support internal staff in the relevant implementation process. The consultancy therefore involves extensive experimental laboratory activity, mainly aimed at qualitative and quantitative chemical analysis. Particular attention will be given to the continuous improvement of the methods in order to obtain the maximum levels of quantitative representativeness of the results. Particular attention will be paid to the correlation between chemical composition and functional properties of the investigated systems. The consultancy activity also includes management and operational support for maintenance activities related to the laboratory instrumentation in use and the progress of internal project activity.",,[0],,,,Mechanical engineering,Pisa,,Not available,1.0,2.0,1.0,3.0,2.0,2.0,3.0
2,In selection,26 - 30 years,CASTROCIELO » Frosinone ~ Lazio,Female,,"EXCEL, ORACLE, EXCEL, ORACLE",Other,Three-year degree,[3-5],,Secretary,2022,,RS18.0744 - BM AMAS - Bologna,Turin,Support,Consultant,HR interview,KO (ral),RS22.0441,2 - Medium,"The consultancy activity is centered on the development, validation and application of qualitative and quantitative analytical methods applied to inorganic matrices. More specifically, the main object of the consultancy will be metallic and ceramic materials in bulk, thin film and powder form. The consultant will therefore mainly deal with: 1- Apply qualitative and quantitative analytical methods already developed internally according to analysis requests received in the laboratory. Sample preparation, analysis execution, data processing and reporting are part of the workflow of this activity. 2- Develop and validate new analytical methods for the identification or quantification of specific analytes according to indications provided by internal staff. Bibliographic research, instrumental development work and statistical and chemometric analysis of data constitute the main activities linked to this point. 3- Support internal staff in the routine maintenance of laboratory instruments, in the management of the instrumental park and in the organization of analytical work. 4- Translate and implement the internal general quality standards for the specific case of laboratory instrumentation and chemical measurement. Evaluate the feasibility of accreditation or certification of specific analysis methods and possibly support internal staff in the relevant implementation process. The consultancy therefore involves extensive experimental laboratory activity, mainly aimed at qualitative and quantitative chemical analysis. Particular attention will be given to the continuous improvement of the methods in order to obtain the maximum levels of quantitative representativeness of the results. Particular attention will be paid to the correlation between chemical composition and functional properties of the investigated systems. The consultancy activity also includes management and operational support for maintenance activities related to the laboratory instrumentation in use and the progress of internal project activity.",,[0],,,,Mechanical engineering,Pisa,,Not available,1.0,3.0,2.0,2.0,1.0,1.0,3.0
2,In selection,26 - 30 years,CASTROCIELO » Frosinone ~ Lazio,Female,,"EXCEL, ORACLE, EXCEL, ORACLE",Other,Three-year degree,[3-5],,Secretary,2022,,RS18.0744 - BM AMAS - Bologna,Turin,Support,Consultant,BM interview,OK (live),RS22.0441,3 - High,"The consultancy activity is centered on the development, validation and application of qualitative and quantitative analytical methods applied to inorganic matrices. More specifically, the main object of the consultancy will be metallic and ceramic materials in bulk, thin film and powder form. The consultant will therefore mainly deal with: 1- Apply qualitative and quantitative analytical methods already developed internally according to analysis requests received in the laboratory. Sample preparation, analysis execution, data processing and reporting are part of the workflow of this activity. 2- Develop and validate new analytical methods for the identification or quantification of specific analytes according to indications provided by internal staff. Bibliographic research, instrumental development work and statistical and chemometric analysis of data constitute the main activities linked to this point. 3- Support internal staff in the routine maintenance of laboratory instruments, in the management of the instrumental park and in the organization of analytical work. 4- Translate and implement the internal general quality standards for the specific case of laboratory instrumentation and chemical measurement. Evaluate the feasibility of accreditation or certification of specific analysis methods and possibly support internal staff in the relevant implementation process. The consultancy therefore involves extensive experimental laboratory activity, mainly aimed at qualitative and quantitative chemical analysis. Particular attention will be given to the continuous improvement of the methods in order to obtain the maximum levels of quantitative representativeness of the results. Particular attention will be paid to the correlation between chemical composition and functional properties of the investigated systems. The consultancy activity also includes management and operational support for maintenance activities related to the laboratory instrumentation in use and the progress of internal project activity.",,[0],,,,Mechanical engineering,Pisa,,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
43,Imported,31 - 35 years,MILAN » Milan ~ Lombardy,Male,,".,FPGA",Economic - Statistics,Three-year degree,[0],,,2021,,,,,,Contact note,,,,,,,,,,,,,,,,,,,,
43,Imported,31 - 35 years,MILAN » Milan ~ Lombardy,Male,,".,FPGA",Economic - Statistics,Three-year degree,[0],,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,,,,,,1.0,1.0,,1.0,1.0,,1.0
60,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,,industrial engineering,Five-year degree,[0-1],,,2022,2019,,,,Junior Consultant,CV request,,,,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of engine calibration (petrol/diesel/electric); - preferred Knowledge of tools: Etas INCA, Vector Dianalyzer, Matlab, Simulink - Previous knowledge in the automotive field; - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",[1-3],,,,,,,,,,,2.0,,,
60,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,,industrial engineering,Five-year degree,[0-1],,,2022,2019,,,,Junior Consultant,BM interview,OK (live),,3 - High,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of engine calibration (petrol/diesel/electric); - preferred Knowledge of tools: Etas INCA, Vector Dianalyzer, Matlab, Simulink - Previous knowledge in the automotive field; - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",[1-3],,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,,industrial engineering,Five-year degree,[0-1],,,2022,2019,,,,Junior Consultant,BM interview,OK (live),RS22.0441,3 - High,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of engine calibration (petrol/diesel/electric); - preferred Knowledge of tools: Etas INCA, Vector Dianalyzer, Matlab, Simulink - Previous knowledge in the automotive field; - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",[1-3],,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,Imported,26 - 30 years,MILAN » Milan ~ Lombardy,Male,,,industrial engineering,Five-year degree,[0-1],,,2022,2019,,,,Junior Consultant,BM interview,OK (live),RS22.0441,3 - High,,"Ideal candidates have a master's degree in Mechanical Engineering, Vehicle Engineering or similar. Fundamental requirements: - Knowledge of engine calibration (petrol/diesel/electric); - preferred Knowledge of tools: Etas INCA, Vector Dianalyzer, Matlab, Simulink - Previous knowledge in the automotive field; - Good knowledge of the English language; - Driving license B - Propensity for mobility for trips, including abroad - Dynamism, proactivity and ability to work under pressure",[1-3],,,,,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0
37,Imported,26 - 30 years,TRAPANI » Trapani ~ Sicily,Male,,"IOS, MVC, SWIFT",electronic Engineering,Five-year degree,[3-5],,,2021,,,,,,Contact note,,,,,,,,,Five-year degree,,,,26-28 K,,,,,,,1.0
37,Imported,26 - 30 years,TRAPANI » Trapani ~ Sicily,Male,,"IOS, MVC, SWIFT",electronic Engineering,Five-year degree,[3-5],,,2021,,,,,,BM interview,OK,RS22.0441,3 - High,,,,,,Five-year degree,,,,26-28 K,1.0,1.0,,1.0,1.0,1.0,1.0
37,Imported,26 - 30 years,TRAPANI » Trapani ~ Sicily,Male,,"IOS, MVC, SWIFT",electronic Engineering,Five-year degree,[3-5],,,2021,,,,,,BM interview,,RS22.0270,3 - High,,,,,,Five-year degree,,,,26-28 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
37,Imported,26 - 30 years,TRAPANI » Trapani ~ Sicily,Male,,"IOS, MVC, SWIFT",electronic Engineering,Five-year degree,[3-5],,,2021,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,,Five-year degree,,,,26-28 K,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,Imported,> 45 years,SORRENTO PLAN » Naples ~ Campania,Male,,ELECTRONIC,Geo-Biological,High school graduation,[0],,Software developer,2018,,,,,,Contact note,OK (live),RS22.0441,,,,,,28-30K,,,,,,,1.0,,,,,
18,Imported,> 45 years,SORRENTO PLAN » Naples ~ Campania,Male,,ELECTRONIC,Geo-Biological,High school graduation,[0],,Software developer,2018,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,28-30K,,,,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0
18,Imported,> 45 years,SORRENTO PLAN » Naples ~ Campania,Male,,ELECTRONIC,Geo-Biological,High school graduation,[0],,Software developer,2018,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,28-30K,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,Imported,> 45 years,SORRENTO PLAN » Naples ~ Campania,Male,,ELECTRONIC,Geo-Biological,High school graduation,[0],,Software developer,2018,,,,,,BM interview,OK (live),RS22.0441,3 - High,,,,,28-30K,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,Hired,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,RAMS,Mechanical engineering,Three-year degree,[0],Others,SALES ASSISTANT,2020,,,,,,BM interview,OK (waiting for departure),RS22.0766,2 - Medium,,,[0],,,,,,,,,,,,,,
55,Hired,20 - 25 years,TURIN » Turin ~ Piedmont,Female,,RAMS,Mechanical engineering,Three-year degree,[0],Others,SALES ASSISTANT,2020,,,,,,BM interview,,,3 - High,,,[0],,,,,,,,3.0,,,,1.0,,
21,First contact,26 - 30 years,CASTELLANA GROTTE » Bari ~ Puglia,Male,,ELECTRONIC,industrial engineering,Five-year degree,[+10],,Automatic maintenance,2022,,,,,,Qualification Meeting,,RS22.1031,,,,,,,,,,,Not available,,,,,1.0,,3.0
21,First contact,26 - 30 years,CASTELLANA GROTTE » Bari ~ Puglia,Male,,ELECTRONIC,industrial engineering,Five-year degree,[+10],,Automatic maintenance,2022,,,,,,Contact note,OK (live),RS22.0441,3 - High,,,,,,,,,,Not available,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,Imported,26 - 30 years,EGYPT » (STATE) ~ (OVERSEAS),Male,,"ADAS, CANALYZER, ELECTRIC, LABVIEW, LABVIEW,ARDUINO, CANALYZER, MATLAB, SOLIDWORKS, CANALYZER, LABVIEW, STAR CCM+, SOLIDWORKS, CREO, HYPERMESH, STARCCM, STAR CCM+,, TEST, VALIDATION, VALIDATION",industrial engineering,Three-year degree,[1-3],,Software Engineer,2022,,,Milan,,,CV request,,RS21.0036,,,,,,,,,,,,2.0,,1.0,3.0,,,
76,Imported,26 - 30 years,EGYPT » (STATE) ~ (OVERSEAS),Male,,"ADAS, CANALYZER, ELECTRIC, LABVIEW, LABVIEW,ARDUINO, CANALYZER, MATLAB, SOLIDWORKS, CANALYZER, LABVIEW, STAR CCM+, SOLIDWORKS, CREO, HYPERMESH, STARCCM, STAR CCM+,, TEST, VALIDATION, VALIDATION",industrial engineering,Three-year degree,[1-3],,Software Engineer,2022,,,Milan,,,BM interview,KO (technical skills),RS22.0441,,,,,,,,,,,,,2.0,,,2.0,,1.0
